SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_750_40,280875,2348659,142266,539154,6223,208345,2578275,107438,2574042,115072,12063,107705,
seq_750_41,280875,2271045,141243,533571,6241,199622,2581090,73394,2577638,82476,12089,108846,
seq_750_42,280875,2306747,138605,617332,6246,199208,2584234,73252,2581772,85271,12075,107518,
seq_750_43,280875,2364810,145948,550501,6232,207609,2587484,75490,2585612,86549,12007,106039,
seq_750_44,280875,2247288,144818,551946,6240,197434,2591475,74729,2589004,80819,12082,107158,
seq_750_45,280875,2276764,144556,545167,6230,197811,2595737,78213,2593461,84045,12074,107120,
seq_750_46,280875,2573619,137556,570177,6238,200523,2599568,77082,2596798,118049,12084,108464,
seq_750_47,280875,2574201,136967,521669,6245,282235,2603034,77737,2599968,82113,12118,107263,
seq_750_48,280875,2358311,145182,773394,6229,207477,2606147,72574,2603996,96990,12027,106621,
seq_750_49,280875,2321338,142848,541345,6229,201563,2609950,75438,2607690,83879,12048,107948,
seq_750_50,280875,2431573,134135,508341,6218,194391,2613549,73238,2611220,81587,12098,107384,
seq_750_51,280875,2242089,140925,532576,6228,225775,2617837,80845,2615421,87342,12016,106602,
seq_750_52,280875,2235651,147086,556645,6220,193590,2621086,73269,2619168,81145,12034,106846,
seq_750_53,280875,2216191,139284,558588,6255,240572,2624616,75856,2623665,87916,12023,108270,
seq_750_54,280875,2371768,138090,526839,6247,297361,2627837,72931,2627801,86031,12025,108488,
seq_750_55,280875,2250636,141227,533119,6235,208062,2631162,73286,2631411,83999,12069,107750,
seq_750_56,280875,2461473,143082,539355,6233,203072,2634506,74912,2634937,82850,12051,112843,
seq_750_57,280875,2222012,137909,521395,6218,199071,2638341,75248,2638941,85327,12075,107887,
seq_750_58,280875,2292154,145171,547529,6206,196607,2641795,76866,2643022,83370,12054,107233,
seq_750_59,280875,2333999,141652,542342,6222,218927,2645339,76219,2646418,84478,12095,109094,
seq_750_60,280875,2352485,143990,544539,6221,203709,2649282,77077,2650153,83021,12040,107843,
seq_750_61,280875,2317367,135917,513131,6252,191225,2652814,74105,2654048,82839,12089,107985,
seq_750_62,280875,2426354,144448,544781,6230,207472,2656189,76004,2657664,83794,12058,109823,
seq_750_63,280875,2359305,144778,546395,6225,204205,2660343,76185,2661136,80910,12032,108084,
seq_750_64,280875,2301414,138073,521353,6222,194923,2665164,83915,2664934,83896,12045,105943,
seq_750_65,280875,2307152,140756,533049,6197,202932,2669222,78478,2668437,84082,12075,107277,
seq_750_66,280875,2287597,137418,519523,6238,237552,2672689,75320,2672276,85474,12081,107966,
seq_750_67,280875,2333816,138281,521759,6224,210899,2676265,75920,2676554,85249,12037,107540,
seq_750_68,280875,2498205,139832,527073,6249,198633,2681760,84437,2680696,86107,11992,107633,
seq_750_69,280875,2195798,144874,552440,6223,197079,2685675,77308,2684329,84432,12031,107854,
seq_750_70,280875,2283362,143055,541613,6193,195420,2689697,75906,2687485,82984,12075,107116,
seq_750_71,280875,2161504,135717,513330,6208,197945,2693522,76546,2691126,82815,12100,106574,
seq_750_72,280875,2328297,141391,535451,6216,203620,2696793,73629,2694617,82878,12116,107443,
seq_750_73,280875,2317115,140316,532001,6233,200659,2700395,75991,2698483,86274,12058,106618,
seq_750_74,280875,2349455,133963,506921,6241,210751,2703840,76097,2702473,86000,12081,107078,
seq_750_75,280875,2243874,139571,528268,6247,198978,2707716,74289,2707608,87828,12031,107653,
seq_750_76,280875,2314333,135698,514530,6251,209744,2710990,73668,2711211,81849,12045,107886,
seq_750_77,280875,2280484,152113,574435,6238,220362,2714503,75549,2715034,85221,12044,107256,
seq_750_78,280875,2285245,141463,535393,6256,193719,2718679,77323,2718034,79873,12005,119171,
seq_750_79,280875,2224587,142586,573726,6213,208616,2722152,75003,2721745,83073,12049,107677,
seq_750_80,280875,2359640,136795,519544,6209,204191,2726189,79204,2725763,85704,12067,110793,
seq_750_81,280875,2159948,139341,527655,6217,225632,2730588,79245,2730218,87494,12060,107653,
seq_750_82,280875,2274116,135194,574725,6227,210362,2734109,136638,2733966,140115,12113,137205,
seq_750_83,280875,2307870,139467,526519,6238,204023,2737386,80501,2737253,81376,12084,107209,
seq_750_84,280875,2273423,139538,527458,6251,201081,2741191,73107,2740697,80997,12045,106425,
seq_750_85,280875,2356393,142337,537789,6224,201679,2745410,75083,2743975,80972,12080,106987,
seq_750_86,280875,2241247,145541,550665,6212,194771,2748624,74554,2747595,84727,12091,108145,
seq_750_87,280875,2306906,140151,533796,6228,231476,2752256,119500,2750758,82502,12064,108153,
seq_750_88,280875,2335062,141872,537451,6219,210257,2756191,77843,2755539,91627,12068,112645,
seq_750_89,280875,2335780,142936,540101,6235,216255,2760294,78726,2759704,88998,12004,107376,
seq_750_90,280875,2269535,139272,526815,6231,196003,2765779,84506,2762902,79465,12070,107155,
seq_750_91,280875,2253571,138019,520967,6246,201759,2770125,76646,2766591,83677,12076,107038,
seq_750_92,280875,2327547,134820,509998,6204,208092,2773537,73691,2770202,84659,12102,107179,
seq_750_93,280875,2219689,142928,568900,6226,262807,2777263,77610,2773724,84750,12071,106929,
seq_750_94,280875,2379935,135542,513539,6238,198286,2781518,76819,2777809,88431,12066,108702,
seq_750_95,280875,2381935,137233,518819,6251,198357,2785688,77323,2781900,85407,12072,107530,
seq_750_96,280875,2321879,138428,526837,6229,230478,2789152,73581,2785248,80449,12055,106266,
seq_750_97,280875,2371743,140886,532996,6214,201610,2793283,77138,2789300,82653,12076,108142,
seq_750_98,280875,2349678,138098,522991,6214,201336,2797181,75550,2793607,84944,12078,107552,
seq_750_99,280875,2259695,142489,570728,6198,199369,2801316,75356,2797442,82694,12058,107322,
seq_800_0,319600,2671904,159697,606672,6706,216652,2806572,87745,2801984,92390,13005,116459,
seq_800_1,319600,2733175,159611,604062,6727,217827,2811993,88140,2806067,89783,13023,116584,
seq_800_2,319600,2854581,156306,592366,6722,226195,2815908,156606,2810006,89308,13029,116839,
seq_800_3,319600,2691607,160867,607893,6729,238371,2820378,83777,2814109,90047,13027,116343,
seq_800_4,319600,2589734,160667,606319,6731,214558,2825148,85096,2818200,90887,13044,149968,
seq_800_5,319600,2656726,153393,580595,6715,215357,2828641,78296,2822827,94040,13065,114825,
seq_800_6,319600,2665436,162357,685243,6735,217664,2832452,83330,2826805,93798,13012,120118,
seq_800_7,319600,2755154,157339,596024,6737,212974,2837643,91275,2831260,92132,13020,115582,
seq_800_8,319600,2699173,155780,587576,6672,209531,2841357,79895,2835617,92660,13018,113968,
seq_800_9,319600,2594568,161706,609020,6716,208360,2844981,80866,2839691,91751,13016,116178,
seq_800_10,319600,2639878,166566,630113,6728,244216,2849695,85159,2844335,93388,12972,115860,
seq_800_11,319600,2756027,157418,595536,6715,220089,2854347,84056,2848213,88335,13003,116130,
seq_800_12,319600,2600488,164207,618874,6689,210604,2858263,82184,2852318,89574,13011,115121,
seq_800_13,319600,2646912,165451,733538,6739,227115,2862546,82092,2855906,88133,13006,116605,
seq_800_14,319600,2599581,163010,616033,6714,230333,2866729,82241,2859727,88745,13023,115773,
seq_800_15,319600,2855515,158590,702254,6737,222440,2871246,85151,2864026,90802,13039,115976,
seq_800_16,319600,2632428,163054,616331,6740,212737,2877194,87032,2869102,97320,13035,115306,
seq_800_17,319600,2618587,157471,646680,6701,217890,2880932,78830,2873422,95070,13008,115768,
seq_800_18,319600,2706360,153747,582081,6730,209315,2885076,83905,2878233,94398,13003,115279,
seq_800_19,319600,2653851,154704,599915,6719,225463,2889373,82737,2882677,97756,13035,167371,
seq_800_20,319600,2709212,153753,582900,6711,218980,2893464,82198,2886768,177760,12995,117726,
seq_800_21,319600,2705444,157094,593512,6736,219666,2897225,79539,2891527,95500,12973,114992,
seq_800_22,319600,2671029,157325,659719,6717,224329,2900912,79599,2895104,142283,13018,115883,
seq_800_23,319600,2612546,158260,599057,6730,218392,2904731,80540,2898357,87937,13007,115224,
seq_800_24,319600,2624009,152402,577361,6733,208552,2908556,81768,2902773,90714,13040,116155,
seq_800_25,319600,2739616,148576,562884,6734,229755,2912389,80927,2907156,92535,13051,118541,
seq_800_26,319600,2656890,154420,586004,6693,209876,2916737,80953,2911311,90402,13008,116788,
seq_800_27,319600,2720992,159559,602559,6725,210238,2920008,98541,2915457,90187,12954,117553,
seq_800_28,319600,2771864,159626,604620,6729,224105,2924015,81265,2919232,89051,13020,116279,
seq_800_29,319600,2585328,160601,608346,6702,271774,2928515,81075,2923467,89549,12972,115547,
seq_800_30,319600,2736655,165306,624304,6708,213047,2932310,79678,2927042,87529,13002,115014,
seq_800_31,319600,2794004,160491,606606,6722,216938,2937618,85415,2931264,92549,12975,116421,
seq_800_32,319600,2677682,156605,594017,6727,225669,2941079,79601,2935891,92883,13027,117537,
seq_800_33,319600,2885504,158902,601039,6693,213276,2944990,81615,2939560,89564,13033,116640,
seq_800_34,319600,2629606,157140,591359,6700,213030,2949564,82899,2944681,94193,12975,116043,
seq_800_35,319600,2976218,161852,637363,6722,247523,2953438,85988,2948453,146952,13008,175561,
seq_800_36,319600,2725397,159146,602160,6742,216673,2957625,82560,2953343,94256,12990,115419,
seq_800_37,319600,2689068,159419,604688,6714,222385,2961148,79325,2958603,100011,13065,117089,
seq_800_38,319600,2623494,157152,593888,6708,214117,2965064,80678,2962591,90110,12961,115438,
seq_800_39,319600,2652259,162024,613266,6716,222790,2969108,79855,2966639,88769,13046,115326,
seq_800_40,319600,2675676,159570,609875,6742,214070,2973995,85234,2970422,88967,13012,117056,
seq_800_41,319600,2537520,162668,614212,6694,214370,2978155,79891,2974622,91396,12999,117121,
seq_800_42,319600,2586619,161309,608522,6727,219901,2983041,85065,2978948,88854,12997,112911,
seq_800_43,319600,2499191,156644,608920,6719,274441,2987776,85065,2983069,91729,13028,117220,
seq_800_44,319600,2714797,161279,609349,6733,214862,2991962,82728,2987134,88373,13033,116153,
seq_800_45,319600,2611389,151990,573202,6745,208606,2995466,79770,2992514,95294,13042,116059,
seq_800_46,319600,2765859,163963,619332,6691,222259,2999991,84640,2996543,89042,12999,115749,
seq_800_47,319600,2699961,152845,577969,6696,209682,3004335,82273,3000826,91124,13093,116124,
seq_800_48,319600,2649321,163995,620171,6722,213781,3008109,80106,3005305,91975,13069,116040,
seq_800_49,319600,2648231,155490,587979,6697,219144,3012719,83796,3009369,88585,13002,114892,
seq_800_50,319600,2656440,158724,728558,6695,218557,3017075,82651,3013176,90451,13026,116175,
seq_800_51,319600,2725351,160351,605377,6729,217947,3022244,88443,3017064,89116,12963,115344,
seq_800_52,319600,2539096,162336,613410,6690,211485,3025922,79725,3020904,89890,13010,114594,
seq_800_53,319600,2671392,165362,626131,6693,222754,3029665,81855,3025623,91958,12993,116430,
seq_800_54,319600,2694095,160589,604476,6706,218712,3033307,78875,3030154,92130,13001,115070,
seq_800_55,319600,2660570,158407,597155,6715,211564,3036934,79662,3034074,89201,13003,114510,
seq_800_56,319600,2618990,162580,738475,6724,229031,3040950,80952,3038120,92582,12965,115576,
seq_800_57,319600,2602842,161583,611378,6712,217468,3045246,84417,3041616,89676,13001,115774,
seq_800_58,319600,2665814,162350,627354,6702,306366,3050436,151435,3045935,103959,12977,117059,
seq_800_59,319600,2604718,160447,605576,6701,215444,3055556,84285,3050298,92531,13027,116262,
seq_800_60,319600,2747426,165067,624823,6734,226092,3059035,79262,3054575,93356,13032,116913,
seq_800_61,319600,2546007,157725,596147,6750,217115,3063185,82505,3058080,91412,12985,116003,
seq_800_62,319600,2671800,159912,693431,6687,222252,3066980,80697,3061981,90008,13004,116039,
seq_800_63,319600,2743403,160496,611082,6746,224817,3071047,81669,3066641,96923,13015,116515,
seq_800_64,319600,2591749,155631,588881,6727,214580,3075465,83847,3070705,92543,13003,116725,
seq_800_65,319600,2665104,164002,621113,6740,211497,3079796,80150,3074825,90332,12992,115099,
seq_800_66,319600,2758458,155551,588324,6719,222587,3083377,79018,3078323,85451,13073,116903,
seq_800_67,319600,2712447,162444,616518,6718,219608,3087694,82236,3081904,88451,12971,113407,
seq_800_68,319600,2605045,167534,641501,6723,218488,3092095,222619,3087369,118687,12988,115742,
seq_800_69,319600,2625113,158072,598113,6709,221069,3095701,81472,3090704,86736,13029,115636,
seq_800_70,319600,2676185,161687,611524,6716,227393,3099319,79280,3094646,88793,13045,114988,
seq_800_71,319600,2922931,165205,625596,6718,244041,3102898,80131,3098469,90987,12997,273650,
seq_800_72,319600,2651280,166580,630030,6703,217389,3106632,80430,3104238,100702,13020,115528,
seq_800_73,319600,2631588,164280,648983,6686,218656,3110356,90038,3107822,110919,12966,136827,
seq_800_74,319600,2767822,159012,615290,6718,237073,3114331,83362,3111743,90768,13018,116625,
seq_800_75,319600,2682129,162894,614950,6719,219074,3118322,79842,3116122,91743,13017,115893,
seq_800_76,319600,2711146,162697,663203,6708,216257,3121600,78010,3119819,90267,12946,115232,
seq_800_77,319600,2538319,159636,603195,6722,227699,3124680,79092,3123406,88156,13018,116062,
seq_800_78,319600,2637296,154143,582639,6740,216823,3129533,88784,3127385,95356,13035,115475,
seq_800_79,319600,2518200,161778,611771,6717,216433,3133699,80231,3131086,88924,12975,116891,
seq_800_80,319600,2780790,159101,602973,6689,218942,3138396,86808,3134658,87871,13002,116751,
seq_800_81,319600,2564184,161684,785947,6706,231472,3142716,105775,3138901,90939,12999,118045,
seq_800_82,319600,2651207,161348,609967,6713,214907,3146479,80951,3143102,91204,13015,116081,
seq_800_83,319600,2611515,160979,609330,6686,215911,3150331,80433,3146921,88260,13043,134661,
seq_800_84,319600,2570851,154842,585934,6742,224295,3154582,82320,3151812,93306,12999,115804,
seq_800_85,319600,2665679,154887,584352,6743,210234,3158294,81476,3156066,90685,13059,115647,
seq_800_86,319600,2700563,160329,606502,6726,224213,3161989,82414,3160337,92638,12987,116822,
seq_800_87,319600,2586384,160126,605579,6720,217618,3165895,82140,3164217,89897,13011,116072,
seq_800_88,319600,2678908,162896,619349,6734,220792,3170094,82642,3168523,92298,12996,116230,
seq_800_89,319600,2837338,155369,1149781,6692,211978,3175274,87898,3172282,91203,13003,117459,
seq_800_90,319600,2648403,159663,601953,6724,216130,3179473,81519,3176623,91546,12981,114790,
seq_800_91,319600,2543324,163214,674101,6694,250555,3182995,80932,3181100,91230,12991,117616,
seq_800_92,319600,2711846,156393,593242,6742,227944,3186793,81329,3184787,90286,13012,117021,
seq_800_93,319600,2651917,162597,616130,6735,213666,3190562,81990,3188141,89063,12968,114605,
seq_800_94,319600,2761855,155836,589785,6718,230499,3194643,167341,3192410,88714,13034,116513,
seq_800_95,319600,2706235,154635,583216,6733,234340,3198503,80713,3196892,90663,12967,115797,
seq_800_96,319600,2733729,159853,604225,6702,212753,3203014,85393,3200516,135877,13012,193995,
seq_800_97,319600,4991427,162685,2335954,6716,554832,3207151,199688,3204325,117794,12993,117194,
seq_800_98,319600,2668486,159286,603207,6712,226021,3210538,77224,3208163,89585,12995,117600,
seq_800_99,319600,2562251,161563,608734,6718,218344,3214409,80705,3212110,89223,12961,116452,
seq_850_0,360825,3094865,177334,622754,7231,408370,3218694,86852,3216312,93719,13974,118470,
seq_850_1,360825,3015581,167680,588738,7213,224186,3224031,90963,3220220,93067,13977,119104,
seq_850_2,360825,3363486,187991,783341,7214,244371,3228778,123776,3224194,128889,13936,166102,
seq_850_3,360825,3094995,184543,699325,7211,228056,3233467,89424,3228522,98779,13975,131196,
seq_850_4,360825,3028259,182653,688348,7207,227522,3238024,86428,3232299,94325,13952,124897,
seq_850_5,360825,3234130,184451,698293,7214,239511,3242362,87850,3236516,108143,13983,123552,
seq_850_6,360825,2906663,184576,700262,7232,226723,3246932,86555,3240630,97406,13976,123355,
seq_850_7,360825,2936511,180518,683350,7227,236206,3251792,90636,3244610,96622,13939,124391,
seq_850_8,360825,2948167,182130,725339,7239,299306,3256334,113411,3248584,121351,13966,126996,
seq_850_9,360825,3225199,177756,673742,7240,231958,3260585,85393,3252843,96280,13918,124228,
seq_850_10,360825,3077031,181215,685860,7245,224947,3264470,87014,3257246,95791,13935,123166,
seq_850_11,360825,2949989,179349,677927,7246,220140,3269550,88640,3261724,97816,13936,123395,
seq_850_12,360825,2974312,181899,688993,7228,225306,3274142,89201,3265746,96760,13941,124247,
seq_850_13,360825,3053686,182207,688558,7239,226459,3278021,88874,3269648,95754,13983,124500,
seq_850_14,360825,3050182,178741,676449,7190,228245,3282340,88201,3273805,95534,14009,125052,
seq_850_15,360825,2977169,187969,710368,7190,250005,3286069,86590,3278066,98329,13967,124240,
seq_850_16,360825,3125753,178439,819954,7237,263153,3290338,88795,3282517,97098,14024,124858,
seq_850_17,360825,3002505,186925,707615,7203,225255,3294273,84257,3286935,98787,13970,124265,
seq_850_18,360825,2998209,179237,679659,7218,253425,3298481,88740,3291820,97862,13964,129445,
seq_850_19,360825,3211546,175628,662973,7206,240787,3302963,85892,3296519,98257,13904,125161,
seq_850_20,360825,3188387,176512,785714,7219,230345,3308040,92504,3300915,98995,13961,123030,
seq_850_21,360825,2946818,189165,716757,7236,229056,3313094,90271,3305056,95783,13955,124363,
seq_850_22,360825,3102908,182049,690107,7215,241351,3317611,87866,3309745,100512,13961,124121,
seq_850_23,360825,3037092,182354,689314,7209,237734,3321975,88832,3313691,96035,13906,122963,
seq_850_24,360825,3069510,185156,700770,7182,225876,3327522,91749,3317759,94898,14001,123784,
seq_850_25,360825,3060611,185140,711439,7233,254725,3331890,88344,3322656,99314,13988,124975,
seq_850_26,360825,3177685,184158,696698,7202,232823,3336887,90699,3326818,95341,13973,136153,
seq_850_27,360825,3048970,177102,672065,7207,225048,3342750,92763,3331205,95772,13998,123936,
seq_850_28,360825,3245269,190549,722915,7191,227481,3346956,87017,3335117,95037,13985,123196,
seq_850_29,360825,3035684,188377,712880,7207,231424,3352178,93198,3340074,98799,13960,122749,
seq_850_30,360825,3032060,178387,676107,7216,229152,3356390,87891,3344398,97750,13984,124660,
seq_850_31,360825,3034598,171919,661500,7201,247013,3360117,90673,3348393,167830,14004,124908,
seq_850_32,360825,2961350,189818,726400,7204,273498,3364878,146057,3352488,118895,13939,126227,
seq_850_33,360825,3003526,176416,666369,7229,231256,3369368,87303,3356897,98476,13980,124441,
seq_850_34,360825,2991766,174856,663264,7188,224497,3373432,86869,3362286,100134,13979,124600,
seq_850_35,360825,3114378,187640,708320,7235,259081,3377733,89777,3366596,96108,13934,122580,
seq_850_36,360825,3130899,184515,720076,7226,234443,3381640,86428,3371812,99127,13965,124938,
seq_850_37,360825,3146170,169116,642517,7223,236732,3386206,89090,3376117,96807,13994,123556,
seq_850_38,360825,3001302,185004,700986,7246,233287,3390329,87828,3380877,98014,13940,123422,
seq_850_39,360825,2936237,173868,668176,7198,274339,3395833,150779,3385147,112780,13938,138120,
seq_850_40,360825,3072635,176977,670465,7239,231848,3401001,91574,3390090,100630,13982,125069,
seq_850_41,360825,3007048,180236,681715,7228,224864,3405635,88859,3394249,95959,13978,131430,
seq_850_42,360825,2929375,177704,671689,7209,186139,3410505,87588,3399718,97754,13961,118131,
seq_850_43,360825,2987032,182696,692199,7198,159992,3415179,88810,3404596,96884,13941,125278,
seq_850_44,360825,3376435,175285,664430,7183,163315,3419056,86673,3408683,94944,13992,124315,
seq_850_45,360825,3097292,183388,695343,7231,170562,3423419,91100,3412865,95601,13966,123157,
seq_850_46,360825,2864553,189866,715666,7224,164076,3428229,90404,3417151,95718,13925,124245,
seq_850_47,360825,2978882,178340,673897,7200,156604,3432387,85129,3422101,104244,13980,171448,
seq_850_48,360825,3024139,178022,672457,7201,161788,3436916,88551,3426047,94880,13953,125396,
seq_850_49,360825,3055279,182178,689819,7206,173717,3441653,90574,3430971,100863,13942,126189,
seq_850_50,360825,3081500,181325,684052,7225,158774,3445819,87252,3435301,96820,13996,125368,
seq_850_51,360825,3059887,176138,666718,7227,160691,3449715,84426,3440077,98500,13986,123916,
seq_850_52,360825,3028066,187048,712655,7196,167158,3454135,88392,3443643,93198,13961,124415,
seq_850_53,360825,3005903,188713,727113,7206,162444,3458804,87570,3448102,99136,13917,124488,
seq_850_54,360825,3029395,180908,685841,7217,162287,3463072,88104,3452984,100207,13935,123799,
seq_850_55,360825,2896048,183328,691037,7191,178086,3467691,88278,3458223,99524,13978,124203,
seq_850_56,360825,3124545,177160,671617,7217,164776,3472231,87539,3462379,97309,13987,125103,
seq_850_57,360825,3063478,176287,666410,7227,165429,3476841,87652,3465950,92244,13960,122821,
seq_850_58,360825,3053223,188072,712205,7205,161689,3481596,90773,3470925,99765,13923,124145,
seq_850_59,360825,3220766,181970,692796,7212,164763,3485976,91274,3475659,99132,13973,125474,
seq_850_60,360825,2912725,177354,671800,7190,164221,3489759,86840,3480410,98229,13923,123741,
seq_850_61,360825,3124887,186965,706194,7172,162450,3493559,86135,3485497,99001,13987,124176,
seq_850_62,360825,2894134,178261,674176,7212,183240,3497347,83333,3489703,95635,13856,123929,
seq_850_63,360825,3104399,181432,687796,7212,159700,3501515,87495,3494020,96504,13939,124452,
seq_850_64,360825,2978828,182580,694170,7211,164564,3506367,91236,3498011,95307,13963,123636,
seq_850_65,360825,3173292,179846,689027,7222,174151,3511092,90188,3503667,107699,13999,210290,
seq_850_66,360825,3168940,184761,700608,7224,169802,3514843,86756,3508185,97554,13942,123790,
seq_850_67,360825,2972094,179471,681347,7186,156371,3519674,88614,3512786,96162,13964,124857,
seq_850_68,360825,3175689,180606,682303,7222,164175,3523788,86111,3516976,96805,13982,125551,
seq_850_69,360825,3009929,183187,691915,7207,171624,3528209,88192,3521544,99919,13983,124559,
seq_850_70,360825,3074990,188472,800846,7184,200471,3532619,93568,3525606,96883,13923,125914,
seq_850_71,360825,3194418,179133,679208,7175,164249,3536672,87453,3529762,94303,14013,124639,
seq_850_72,360825,3083140,182753,737663,7204,273934,3541194,90119,3534396,101276,13986,125726,
seq_850_73,360825,3106653,171749,673631,7200,160933,3545685,87767,3539339,98781,13995,123967,
seq_850_74,360825,3119417,173748,657194,7211,159229,3550027,89700,3543254,95933,13955,125079,
seq_850_75,360825,2995310,178141,675626,7221,164115,3554509,90612,3548191,99979,13896,126609,
seq_850_76,360825,3079168,181354,690009,7213,162162,3559423,88910,3552675,97306,13929,125156,
seq_850_77,360825,3171388,176696,671815,7211,298990,3564344,90137,3556219,93948,13974,124681,
seq_850_78,360825,3020718,174816,663075,7237,157273,3568997,87748,3560733,95971,13970,123991,
seq_850_79,360825,3426646,184816,731743,7242,315376,3573261,100590,3565539,104574,14001,130588,
seq_850_80,360825,3132648,179557,680941,7195,163343,3577678,86838,3570390,100040,13989,124707,
seq_850_81,360825,3050038,178135,673702,7194,157254,3581677,86847,3574734,96990,13944,124311,
seq_850_82,360825,3355272,178804,761662,7182,182263,3585428,84761,3578649,95011,13975,125872,
seq_850_83,360825,3229402,172410,655473,7233,158508,3589541,86926,3583050,97041,13981,124102,
seq_850_84,360825,3088058,176821,667556,7195,161376,3593361,85620,3588108,102742,13903,124506,
seq_850_85,360825,3048959,183029,694591,7183,157110,3597096,86480,3592820,100903,13969,123987,
seq_850_86,360825,3144549,180347,683861,7238,160844,3602258,93320,3597101,95706,13973,124998,
seq_850_87,360825,3024759,180748,724276,7208,252485,3607473,89547,3601278,98245,13936,124453,
seq_850_88,360825,3155229,184582,698502,7214,187607,3611767,90358,3605287,96966,13945,126169,
seq_850_89,360825,3049101,182715,692965,7204,163142,3616040,86657,3610534,100164,14035,124480,
seq_850_90,360825,3100527,181515,684668,7193,159339,3620875,90882,3615688,98126,13946,124696,
seq_850_91,360825,3006371,184893,700348,7245,160892,3625661,90863,3619805,95615,13998,126101,
seq_850_92,360825,3068247,184149,697537,7205,169071,3629736,87732,3623971,96585,13974,125726,
seq_850_93,360825,3263506,182416,692818,7197,162327,3634379,89157,3628360,97559,13957,128578,
seq_850_94,360825,3071968,178933,677048,7212,161243,3638888,88110,3632288,94840,13956,122903,
seq_850_95,360825,2964861,178549,674647,7198,157146,3643543,89497,3637178,101823,13986,123950,
seq_850_96,360825,3256570,177580,671624,7228,170409,3648173,88735,3641313,97069,13984,123452,
seq_850_97,360825,2919587,179965,681148,7219,155892,3652029,85941,3646117,97660,13954,125072,
seq_850_98,360825,3103142,186947,705851,7227,161752,3658167,96471,3650884,98387,13972,123835,
seq_850_99,360825,3042044,177979,672425,7231,172934,3663436,92604,3656382,102469,13959,126210,
seq_900_0,404550,3519854,199355,758848,7690,169396,3668073,93425,3660416,100696,14899,132693,
seq_900_1,404550,3454125,205844,778783,7712,172264,3671990,90547,3665304,105789,14928,133349,
seq_900_2,404550,3481239,195465,742070,7700,191103,3676641,95433,3670917,106541,14938,133098,
seq_900_3,404550,3332047,206533,781903,7689,168981,3681302,92540,3675053,102289,14908,132348,
seq_900_4,404550,3512182,199915,767225,7715,178116,3685415,95601,3679821,107134,14924,133788,
seq_900_5,404550,3406964,203447,789454,7736,179155,3689983,93318,3686191,111715,14941,134026,
seq_900_6,404550,3412515,199530,754848,7699,167344,3694478,91789,3690885,101953,14879,131615,
seq_900_7,404550,3579956,203998,772281,7731,171007,3698746,93689,3695526,104539,14946,134439,
seq_900_8,404550,3319105,204628,776897,7739,172146,3703234,95992,3700365,104742,14950,132996,
seq_900_9,404550,3466047,203986,775685,7718,174638,3707792,95572,3705209,106685,14899,136975,
seq_900_10,404550,3463350,202923,767559,7702,171169,3712680,95968,3710109,102241,14926,132565,
seq_900_11,404550,3594486,203237,770008,7702,170957,3718200,96892,3714637,102472,14904,132208,
seq_900_12,404550,3407210,198807,754787,7725,170778,3722718,93505,3719421,104007,14938,132620,
seq_900_13,404550,3365044,198309,793265,7742,173201,3726792,92371,3724234,102031,14866,132763,
seq_900_14,404550,3311268,206191,781454,7693,233633,3732080,125806,3728828,104248,14949,135892,
seq_900_15,404550,3533600,197866,895716,7691,188604,3736080,91141,3733058,101525,14958,135023,
seq_900_16,404550,3580101,191445,726834,7727,169920,3741393,95955,3738423,104480,14981,133528,
seq_900_17,404550,3488138,204889,874225,7722,170663,3745887,93450,3742949,101730,14939,133353,
seq_900_18,404550,3426640,196378,743367,7700,170900,3751022,95346,3747933,103099,14916,131454,
seq_900_19,404550,3365389,203133,778668,7700,165431,3756388,97644,3752262,100567,14903,131334,
seq_900_20,404550,3521372,201466,761823,7716,171753,3760959,93365,3756472,101131,14935,134293,
seq_900_21,404550,3390456,204300,771220,7735,191182,3765386,92642,3761524,103539,14928,130702,
seq_900_22,404550,3590615,199347,753395,7721,172966,3769049,90507,3766101,102505,14941,133799,
seq_900_23,404550,3429967,191824,728028,7717,169231,3774044,95087,3771599,105380,14929,132783,
seq_900_24,404550,3425689,203060,769683,7708,185432,3778404,90834,3776835,108146,14963,133807,
seq_900_25,404550,3401313,203083,771845,7738,173702,3783092,95366,3782245,177060,14951,146209,
seq_900_26,404550,3771115,202626,887522,7699,179852,3787510,94076,3786950,100909,14961,134095,
seq_900_27,404550,3533440,210425,795416,7701,189002,3791819,92175,3790769,99744,14961,133698,
seq_900_28,404550,3319563,206392,783927,7724,171590,3796143,90828,3794902,99536,14941,132539,
seq_900_29,404550,3433642,203780,770720,7713,170381,3800827,93662,3798962,99278,14914,132416,
seq_900_30,404550,3628249,202907,771689,7711,172815,3806806,99432,3804460,106941,14875,137821,
seq_900_31,404550,3312401,209014,795604,7701,172600,3811749,98614,3809445,105637,14962,133538,
seq_900_32,404550,3415357,204018,819435,7699,167385,3815215,89634,3813898,99913,14895,134138,
seq_900_33,404550,3557072,198564,752887,7712,176963,3819703,93101,3818235,102263,14934,133912,
seq_900_34,404550,3399024,195140,740658,7714,173789,3823878,89303,3823452,106604,14949,132979,
