SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_850_15,360825,3055445,177917,734240,7194,249084,3260090,89434,3284520,124462,13970,151230,
seq_850_16,360825,3259281,183382,856904,7243,271874,3264205,99671,3288650,98459,13941,124561,
seq_850_17,360825,2963332,177562,739473,7179,305951,3267736,85323,3292820,95153,13959,126148,
seq_850_18,360825,3401288,181324,849553,7211,277409,3272000,89416,3297250,100343,14019,124287,
seq_850_19,360825,3067739,184453,753038,7216,283565,3276446,89431,3302013,128129,13969,129354,
seq_850_20,360825,3180122,180428,865781,7213,265114,3280831,91275,3306232,97194,14001,124389,
seq_850_21,360825,3102111,181426,739066,7238,278412,3285208,88950,3309618,92909,13939,153505,
seq_850_22,360825,2922813,181336,899273,7202,263869,3288679,115589,3314280,102190,13996,244940,
seq_850_23,360825,3055052,189154,797480,7192,276582,3293337,92083,3318525,96807,13990,125080,
seq_850_24,360825,3096008,177320,724387,7241,302927,3297863,102904,3322529,95860,13965,128513,
seq_850_25,360825,3079709,182757,745518,7201,278109,3301661,87397,3327326,101053,13966,124797,
seq_850_26,360825,3057626,181207,747113,7213,328947,3305695,90059,3330998,93826,13960,124818,
seq_850_27,360825,3216288,177284,806442,7176,277947,3309604,88652,3335951,102517,13974,125472,
seq_850_28,360825,2983591,182802,745468,7241,272502,3314390,90402,3340545,95953,14021,123962,
seq_850_29,360825,3228023,179584,868431,7207,355541,3319363,114129,3344953,99780,13940,123794,
seq_850_30,360825,3097249,176963,887336,7209,292219,3323640,88540,3349559,108029,13971,130336,
seq_850_31,360825,3287418,181227,753744,7217,231023,3327972,90060,3353759,96297,13965,124980,
seq_850_32,360825,3030865,185528,755613,7207,284986,3332467,90755,3359024,100811,13918,123153,
seq_850_33,360825,3008046,182007,787698,7202,337027,3336808,108288,3363875,145431,13938,148003,
seq_850_34,360825,3041940,181931,828444,7174,302574,3340929,90094,3369051,140821,13969,123916,
seq_850_35,360825,3023198,180207,794887,7212,316030,3345278,89036,3374097,155717,13921,195522,
seq_850_36,360825,2994792,181729,741220,7204,399251,3348835,103446,3378583,97445,13899,123156,
seq_850_37,360825,2970951,185638,871257,7184,249915,3353370,142491,3382942,96207,13903,124018,
seq_850_38,360825,3173650,183640,786704,7246,319770,3357114,86980,3386575,94866,13977,123592,
seq_850_39,360825,2954242,177820,724807,7217,274430,3361271,85225,3392343,105882,13991,135548,
seq_850_40,360825,3288798,175727,1189323,7206,245365,3365059,96779,3396103,95831,13964,164114,
seq_850_41,360825,3020011,179321,747714,7201,273589,3369005,87418,3401604,102357,13952,124340,
seq_850_42,360825,3230994,178671,825377,7212,268749,3373475,91203,3405522,107869,14005,123376,
seq_850_43,360825,2943810,181382,765331,7214,274328,3377260,84491,3409978,96826,13928,169585,
seq_850_44,360825,3288351,178323,756327,7179,383724,3381394,91167,3414467,99416,14012,124177,
seq_850_45,360825,3238284,178975,747540,7213,272206,3385810,88444,3419512,101439,13915,124188,
seq_850_46,360825,3146469,181172,829586,7239,385717,3390185,107402,3424777,118780,13962,125705,
seq_850_47,360825,2904523,180280,740513,7213,251227,3394245,118371,3429097,96650,13900,123527,
seq_850_48,360825,2974944,183811,817770,7227,390129,3398300,88185,3433795,128812,13967,124302,
seq_850_49,360825,2944595,176606,723501,7172,282998,3402973,112760,3438027,99451,13929,148508,
seq_850_50,360825,3031719,183795,883558,7228,234820,3407587,88503,3441960,95056,13952,195377,
seq_850_51,360825,3391000,182407,746786,7224,304063,3411519,86747,3446440,128557,13919,123780,
seq_850_52,360825,3074473,184882,764543,7218,290361,3416607,93319,3450106,97408,13949,150709,
seq_850_53,360825,3096262,174431,737464,7228,413080,3420816,119906,3453742,98099,13960,160699,
seq_850_54,360825,2994551,178435,726660,7187,277146,3425119,87927,3459837,105635,13914,140084,
seq_850_55,360825,3221809,179965,788832,7205,254065,3429881,91272,3463917,98552,13933,123018,
seq_850_56,360825,2923257,172565,703533,7218,273047,3434871,113056,3468472,101384,13954,122963,
seq_850_57,360825,3260434,178957,738795,7215,334809,3439405,132695,3472747,127104,13991,129463,
seq_850_58,360825,3095344,175483,715924,7227,274070,3444426,92348,3477390,96688,13932,122728,
seq_850_59,360825,3263723,183398,832462,7243,248578,3448774,102087,3482059,131592,13930,122832,
seq_850_60,360825,3005767,178345,847929,7228,275627,3453464,119681,3486539,101437,13972,128961,
seq_850_61,360825,3266993,183272,906461,7224,410067,3457618,123020,3490727,121214,13941,141905,
seq_850_62,360825,3021304,181058,738287,7256,270501,3463081,122169,3494556,94736,13975,123984,
seq_850_63,360825,2971932,181183,738209,7200,386782,3467313,156259,3498955,104716,13998,125394,
seq_850_64,360825,2949442,185446,775004,7211,278181,3472291,99945,3504235,102982,13945,124667,
seq_850_65,360825,2946359,185695,758867,7216,347828,3476642,135709,3508435,97326,13964,126141,
seq_850_66,360825,3147404,181732,757103,7236,274106,3481706,93401,3513007,123083,13982,125467,
seq_850_67,360825,2951101,182178,741493,7177,287936,3485283,173227,3519117,104085,13990,123780,
seq_850_68,360825,3123977,172709,706077,7221,245177,3489238,90418,3523615,165068,13951,135468,
seq_850_69,360825,3043755,181724,740185,7181,298114,3494311,91837,3527830,99814,13938,123863,
seq_850_70,360825,3212458,179475,737153,7186,345118,3499192,167056,3532811,101607,13976,124910,
seq_850_71,360825,3079068,175304,811599,7225,275426,3504135,92416,3537760,101857,13981,124955,
seq_850_72,360825,2966808,179147,919408,7216,341691,3508077,139329,3541938,165822,13982,124107,
seq_850_73,360825,3062821,184844,761823,7250,279371,3512175,85042,3545681,94085,13996,129356,
seq_850_74,360825,2982956,179436,737888,7222,350033,3516189,148880,3549980,130381,13977,124720,
seq_850_75,360825,2977775,177552,745154,7234,274532,3520917,104672,3553686,115562,13969,124956,
seq_850_76,360825,3099701,176253,735939,7216,258947,3524499,86809,3558117,97068,13986,124778,
seq_850_77,360825,3200945,180867,741963,7198,293801,3528731,89649,3561767,96236,13962,124555,
seq_850_78,360825,2961839,172614,704242,7212,270917,3533225,108182,3565926,94865,13966,122768,
seq_850_79,360825,3325577,178993,735278,7225,375220,3538639,96583,3570313,98546,13924,125364,
seq_850_80,360825,3076959,183885,751526,7199,269766,3543247,90580,3574683,99641,13987,123962,
seq_850_81,360825,3764376,175028,901827,7196,272274,3548002,168436,3578835,99467,13990,139863,
seq_850_82,360825,3058809,183818,752322,7209,237032,3552172,88358,3583102,100396,13962,126190,
seq_850_83,360825,3110521,178184,895359,7225,268953,3556271,100626,3587105,96060,13946,124678,
seq_850_84,360825,3015541,182971,755296,7239,277967,3560717,92886,3591931,100460,13957,123977,
seq_850_85,360825,3022427,185415,793995,7202,264839,3565468,114279,3595568,131786,13980,207610,
seq_850_86,360825,3097722,183746,875635,7224,284350,3570095,92501,3599967,98763,13937,124042,
seq_850_87,360825,3035643,178214,735896,7188,274098,3574543,90836,3604472,97220,13959,124588,
seq_850_88,360825,3035372,176846,728510,7189,273498,3578349,87836,3609039,98205,14020,122041,
seq_850_89,360825,2857238,184699,788460,7177,282396,3582708,88602,3612665,120590,13943,123431,
seq_850_90,360825,3503735,183920,771833,7227,321641,3587757,111888,3617127,138253,13960,125037,
seq_850_91,360825,3138724,182683,820467,7210,289557,3592276,88704,3621166,98385,13985,126015,
seq_850_92,360825,3212937,182865,747534,7236,297569,3596851,111752,3625271,124572,13948,132801,
seq_850_93,360825,3124176,180498,736499,7200,295397,3600591,87351,3629413,97720,13935,122874,
seq_850_94,360825,3119326,191028,806925,7229,328951,3604503,183794,3633274,112817,13995,124156,
seq_850_95,360825,2861617,178065,726251,7230,282454,3609959,94313,3637756,150832,13956,122370,
seq_850_96,360825,2950865,186408,976574,7234,333312,3614164,147229,3642313,113730,13938,135702,
seq_850_97,360825,3098863,179403,807473,7231,299753,3618708,91378,3646384,97075,13972,144424,
seq_850_98,360825,3206896,184074,903661,7201,231053,3623036,170487,3651060,112885,13986,154618,
seq_850_99,360825,3120072,176714,730227,7196,341086,3628284,92120,3655541,99110,13985,123902,
seq_900_0,404550,3794212,205568,910039,7738,255545,3632388,93881,3660691,109168,14904,166957,
seq_900_1,404550,3660031,200098,839213,7710,290677,3636727,96708,3666048,110524,14949,133651,
seq_900_2,404550,3488726,206072,985633,7708,369847,3641086,131696,3670461,139037,14961,142217,
seq_900_3,404550,3455618,194258,794828,7710,291396,3645517,94356,3674926,130587,14921,163830,
seq_900_4,404550,3723577,196664,1011677,7708,260194,3650161,93931,3681659,117237,14934,135094,
seq_900_5,404550,3787529,196757,827155,7716,290422,3654477,92807,3686185,121617,14926,162667,
seq_900_6,404550,3759593,205520,1096746,7719,391163,3660187,119832,3690338,132554,14912,190232,
seq_900_7,404550,3401673,201958,823569,7724,401318,3664522,94381,3694977,103791,14893,131257,
seq_900_8,404550,3682233,216280,884527,7708,297420,3668981,96764,3701148,111408,14909,257362,
seq_900_9,404550,3651987,197602,826794,7692,289418,3674091,100115,3705954,105380,14928,151020,
seq_900_10,404550,4164019,201583,905676,7710,233521,3678545,95295,3710297,109259,14941,135035,
seq_900_11,404550,3409102,197439,807772,7704,293466,3683976,117339,3715326,108647,14919,152522,
seq_900_12,404550,3524612,196035,897523,7699,319698,3690048,124445,3720055,104684,14881,132910,
seq_900_13,404550,3659309,209017,854180,7719,315270,3694979,128884,3724619,105040,14919,133083,
seq_900_14,404550,3824633,204359,889715,7710,293792,3699495,96633,3729332,118849,14977,134020,
seq_900_15,404550,3697495,201465,867953,7693,310958,3704352,94748,3733414,115729,14912,175988,
seq_900_16,404550,3618102,204468,836994,7688,306960,3708854,93654,3737829,103743,14892,156479,
seq_900_17,404550,3447838,209741,896686,7692,318022,3713601,95810,3742843,129411,14940,132864,
seq_900_18,404550,3868737,201817,829954,7730,316692,3717796,93510,3747967,130914,14942,158756,
seq_900_19,404550,3411484,201735,990411,7728,319358,3722720,113082,3753287,108950,14908,150003,
seq_900_20,404550,3595014,198710,817514,7734,358324,3727571,93289,3757715,101912,14917,134150,
seq_900_21,404550,3383914,191496,781878,7715,344328,3732570,115361,3763518,173839,14912,131872,
seq_900_22,404550,3828690,197004,895863,7671,288379,3737848,112961,3768061,130414,14931,132844,
seq_900_23,404550,3433726,201537,830817,7728,399833,3742007,138299,3773170,109486,14986,135755,
seq_900_24,404550,3622086,200639,856779,7722,287448,3746111,93143,3778089,134579,14882,133344,
seq_900_25,404550,3482993,203013,871031,7692,273711,3750510,92899,3782460,106892,14927,221668,
seq_900_26,404550,3541425,202071,857692,7733,287519,3755075,94966,3786977,104488,14880,133601,
seq_900_27,404550,3359570,203189,864848,7743,344419,3759901,92645,3791700,131860,14971,252744,
seq_900_28,404550,3476449,207050,940524,7717,252340,3764559,104600,3797322,107514,14906,133336,
seq_900_29,404550,3516315,202807,868402,7716,261089,3769344,126216,3801752,157821,14921,145407,
seq_900_30,404550,3533615,195116,803664,7703,287509,3773744,93439,3806474,106684,14939,131230,
seq_900_31,404550,3370314,206168,890212,7704,347511,3778097,93667,3811250,106036,14895,196515,
seq_900_32,404550,3414082,204003,878495,7728,383168,3784116,107644,3815418,146941,14894,146665,
seq_900_33,404550,3587944,205816,1000375,7718,275548,3788324,119320,3820344,135902,14933,240906,
seq_900_34,404550,3434255,191181,782345,7733,290218,3793177,115472,3824810,103523,14965,133400,
seq_900_35,404550,3485936,195364,841722,7716,251562,3798334,152858,3829281,179896,14950,183037,
seq_900_36,404550,3594851,197706,825071,7675,314072,3803203,96152,3835157,110516,14917,132048,
seq_900_37,404550,3397338,209137,926713,7740,285123,3808501,176000,3840319,190940,14945,171223,
seq_900_38,404550,3566605,201162,842509,7707,304723,3814114,127188,3845952,135240,14864,132846,
seq_900_39,404550,3420579,209165,1027184,7689,391244,3819121,127009,3850091,122830,14906,216553,
seq_900_40,404550,3386606,202603,867050,7723,317009,3823220,108173,3854691,106438,14948,131500,
seq_900_41,404550,3379005,201120,857076,7727,325934,3828659,140819,3859270,132733,14910,207761,
seq_900_42,404550,3505981,203893,975306,7706,284328,3834112,136415,3864722,107700,14916,134445,
seq_900_43,404550,3571312,200354,945127,7702,334343,3838402,118335,3868792,203923,14900,156153,
seq_900_44,404550,3424638,197785,807225,7685,287028,3843254,97513,3874106,137845,14982,133199,
seq_900_45,404550,3561165,199264,952984,7712,300722,3848417,155061,3877935,101609,14905,133594,
seq_900_46,404550,3407729,197882,834613,7702,390155,3853288,96248,3883204,187799,14940,134562,
seq_900_47,404550,3736155,202655,1025000,7724,401195,3857422,92322,3887060,104721,14950,137499,
seq_900_48,404550,3378586,204501,836194,7705,365748,3862061,121342,3891240,103357,14861,176331,
seq_900_49,404550,3464759,201770,919803,7717,399202,3866948,150372,3895780,108136,14882,143958,
seq_900_50,404550,3588115,203084,857312,7674,291457,3872748,109423,3902125,111824,14891,132345,
seq_900_51,404550,3408528,200838,1116915,7693,452083,3876487,115503,3906475,127509,14926,133728,
seq_900_52,404550,3451936,214166,874197,7712,282162,3881173,97170,3911980,106676,14898,132715,
seq_900_53,404550,3701328,196374,917712,7689,259802,3886094,94373,3916161,101280,14922,133116,
seq_900_54,404550,3563832,205041,919453,7729,255086,3891016,94426,3920314,128005,14968,157016,
seq_900_55,404550,4033766,192430,919351,7682,375547,3895189,92315,3924653,108865,14939,135202,
seq_900_56,404550,3496048,196629,863731,7696,237365,3900071,97286,3930037,110366,14902,133683,
seq_900_57,404550,3825054,204463,851241,7704,269975,3904458,94751,3935069,107012,14889,137509,
seq_900_58,404550,3593087,203323,841958,7687,289305,3909485,95705,3938840,102527,14931,133938,
seq_900_59,404550,4040692,205109,840501,7712,291796,3914138,114459,3943207,103502,14905,131765,
seq_900_60,404550,3445743,209839,882119,7688,291608,3918245,94555,3947450,102534,14898,150657,
seq_900_61,404550,3883095,198094,892672,7771,344781,3922658,92030,3952101,103738,14937,133423,
seq_900_62,404550,3421802,199025,812164,7712,294897,3927510,97211,3955983,101276,14972,133326,
seq_900_63,404550,3922414,207178,913378,7709,308903,3931629,93620,3961047,105680,14900,132781,
seq_900_64,404550,3431352,198625,930913,7723,381716,3936697,173927,3965697,105861,14958,205484,
seq_900_65,404550,3587362,207806,912018,7721,316053,3942152,101847,3970245,104178,14918,133808,
seq_900_66,404550,3615909,197479,811223,7715,363996,3946565,93546,3975718,108124,14917,145022,
seq_900_67,404550,3578620,199249,815561,7698,328119,3951742,94444,3980456,109812,14950,133557,
seq_900_68,404550,3448425,195407,1071280,7698,346234,3958256,135734,3985076,148798,14950,220381,
seq_900_69,404550,3516868,200458,832994,7670,314982,3962814,112477,3990231,156625,14970,215363,
seq_900_70,404550,3536358,198180,1070559,7722,413583,3968001,200390,3995526,144085,14959,269268,
seq_900_71,404550,3545322,197885,846650,7716,290434,3972221,112663,4000119,118625,14939,134110,
seq_900_72,404550,3665058,193709,1162270,7717,304165,3976115,166891,4004445,116984,14902,151748,
seq_900_73,404550,3431809,198744,810524,7678,326718,3982038,106793,4009377,143834,14945,160479,
seq_900_74,404550,3847178,198638,1035495,7684,311026,3986626,128102,4013753,139089,14943,159703,
seq_900_75,404550,3517468,205557,838806,7686,293284,3992763,109651,4018479,104697,14911,132550,
seq_900_76,404550,3786587,196760,811833,7714,322884,3997350,162452,4023413,105064,14944,133275,
seq_900_77,404550,3768450,203905,834029,7699,326398,4002048,93932,4027793,103667,14925,131826,
seq_900_78,404550,3855945,207188,891281,7696,295584,4006741,95126,4032548,119576,14953,133873,
seq_900_79,404550,3461771,203808,1188493,7687,295042,4011448,93085,4037901,131201,14867,132555,
seq_900_80,404550,3731409,199696,969640,7688,283120,4016506,97299,4042573,103552,14930,134081,
seq_900_81,404550,3404084,202263,829179,7711,345438,4022097,101880,4046671,104988,14908,136668,
seq_900_82,404550,3794720,196111,953348,7709,292033,4026638,111113,4051252,143586,14923,163259,
seq_900_83,404550,3458358,200714,873856,7719,268596,4030915,92946,4056222,105901,14941,134092,
seq_900_84,404550,3596933,200350,818190,7715,296378,4034490,88937,4061110,104643,14941,133499,
seq_900_85,404550,3393590,204090,833690,7701,311726,4039068,92743,4064941,101928,14900,131112,
seq_900_86,404550,3647602,210039,885475,7726,303822,4043956,100497,4069349,102684,14904,134107,
seq_900_87,404550,3371074,200728,828056,7713,319241,4048196,94847,4074249,135726,14942,133107,
seq_900_88,404550,3683155,202658,847169,7682,336628,4052634,92138,4078882,107523,14916,133818,
seq_900_89,404550,3454253,201675,823365,7686,287088,4056646,93353,4083518,126079,14892,147112,
seq_900_90,404550,3373911,197436,833337,7690,295434,4061714,111493,4087918,103925,14962,134052,
seq_900_91,404550,3663216,196622,962717,7705,327768,4065739,127928,4092344,136868,14882,147181,
seq_900_92,404550,3549837,203352,1046301,7721,197042,4069614,125295,4096816,110614,14936,135995,
seq_900_93,404550,3540005,197514,830224,7709,260179,4073887,91229,4100817,121114,14948,133795,
seq_900_94,404550,3381506,196154,803748,7691,224149,4079142,156931,4105200,155686,14877,163240,
seq_900_95,404550,3367363,203556,830668,7710,219194,4083217,91152,4110211,128907,14891,155112,
seq_900_96,404550,3341660,201115,842052,7722,210338,4087822,125011,4114409,134900,14921,131599,
seq_900_97,404550,3468068,198497,825321,7744,195348,4094659,105359,4119546,106606,14883,132817,
seq_900_98,404550,3477178,201297,825000,7695,257818,4099290,111855,4123955,112825,14870,132713,
seq_900_99,404550,3376289,194277,793381,7712,222013,4104280,122576,4128239,124830,14942,132761,
seq_950_0,450775,3919383,227023,980815,8192,173827,4109927,104131,4133274,111897,15851,140313,
seq_950_1,450775,3830665,225282,948499,8206,208258,4115414,101149,4138688,142125,15873,201244,
seq_950_2,450775,4400022,234350,959518,8189,222268,4120651,118499,4143916,125786,15806,141207,
seq_950_3,450775,3898220,227390,1237176,8221,196209,4125627,106494,4149627,115357,15877,142578,
seq_950_4,450775,3931648,228435,953322,8206,228681,4130559,115432,4154143,139734,15882,141587,
seq_950_5,450775,4083571,237060,1099863,8201,217945,4135548,106841,4159159,111613,15858,141385,
seq_950_6,450775,3894407,222825,940560,8239,207805,4141701,169693,4163405,107828,15888,141518,
seq_950_7,450775,4153316,221632,909004,8194,241702,4146205,221738,4169082,117308,15904,142234,
seq_950_8,450775,3705203,220786,962205,8216,226348,4151206,99016,4173670,108351,15900,153731,
seq_950_9,450775,4248273,220069,951411,8214,229903,4155874,97896,4178504,110304,15872,140692,
seq_950_10,450775,3721291,232866,1012840,8189,188968,4160734,101612,4182682,107207,15862,141967,
seq_950_11,450775,4354191,217220,891105,8203,226426,4165934,100963,4187873,114474,15893,141043,
seq_950_12,450775,3729845,220542,901781,8228,239167,4172472,107020,4192231,107487,15868,173967,
seq_950_13,450775,4009563,222558,981088,8202,211070,4177410,99968,4197559,140590,15895,141171,
seq_950_14,450775,3818225,232342,950115,8188,352074,4182617,98601,4202685,134323,15904,140691,
seq_950_15,450775,3958926,220918,906317,8212,227530,4187286,108602,4208217,117069,15871,172577,
seq_950_16,450775,4037295,218853,1052580,8186,192187,4192682,101021,4212494,109169,15862,142207,
seq_950_17,450775,3818387,222310,925387,8208,230968,4197791,116356,4218180,117443,15936,142014,
seq_950_18,450775,4208460,220066,1123015,8183,256889,4202202,96989,4223093,111630,15882,141838,
seq_950_19,450775,4038031,215887,1033227,8200,224842,4206490,96059,4229200,173432,15920,142139,
seq_950_20,450775,4234401,224190,930869,8206,225638,4212774,121812,4235232,115980,15925,142236,
seq_950_21,450775,3875594,221137,922537,8235,226643,4217962,118312,4240168,131724,15901,142051,
seq_950_22,450775,4105265,225743,923803,8195,202555,4223702,134368,4244994,111059,15908,173239,
seq_950_23,450775,3920107,221575,945892,8191,200994,4228565,99598,4249961,112716,15944,145564,
seq_950_24,450775,3822171,227992,932258,8229,226922,4233335,99442,4254893,125049,15892,192609,
seq_950_25,450775,3890137,223358,912098,8177,230148,4238258,131016,4259622,118567,15854,139465,
seq_950_26,450775,3985730,228531,1051490,8215,288381,4242413,131730,4264639,110857,15938,167244,
seq_950_27,450775,3849192,224953,1081701,8246,197751,4247931,105344,4270119,189305,15909,144401,
seq_950_28,450775,3874754,227437,933023,8197,229033,4253241,117222,4275309,131107,15875,143173,
seq_950_29,450775,4058022,226286,1250642,8223,198157,4257946,100229,4281783,120393,15836,141528,
seq_950_30,450775,3857354,223588,941416,8190,237049,4263198,98983,4286350,109334,15887,169352,
seq_950_31,450775,4058198,218282,916725,8176,230601,4268097,101189,4290758,109259,15887,141942,
seq_950_32,450775,3928027,230747,957889,8204,216483,4273594,103523,4296197,114634,15892,164782,
seq_950_33,450775,4119664,236127,966250,8236,173895,4278128,99108,4300882,112363,15799,142998,
seq_950_34,450775,3792005,225495,921232,8238,244583,4282275,97111,4305559,108204,15924,142022,
seq_950_35,450775,4174790,213727,974453,8182,218704,4287201,99182,4310327,121380,15958,143491,
seq_950_36,450775,3971421,229273,1027831,8190,242838,4291869,104690,4314903,110641,15880,143458,
seq_950_37,450775,4073346,226133,931198,8195,220608,4296821,109910,4320210,114230,15923,140581,
seq_950_38,450775,3808412,229359,936023,8226,224270,4301804,98283,4326060,115008,15888,187200,
seq_950_39,450775,4026870,230210,997317,8206,276386,4307300,119395,4330398,130724,15911,193106,
seq_950_40,450775,3884575,223287,966797,8196,195829,4312329,129703,4335413,136631,15882,196223,
seq_950_41,450775,3956490,228394,1075113,8218,259122,4316815,97007,4340548,142900,15887,156348,
seq_950_42,450775,3932446,223478,1070269,8200,192516,4321911,102297,4345783,116338,15875,141317,
seq_950_43,450775,3875233,224276,973234,8235,275224,4326300,125723,4350525,141481,15871,141986,
seq_950_44,450775,4015355,235045,1068188,8193,256633,4331212,100071,4354534,108159,15912,193450,
seq_950_45,450775,4299462,221553,937703,8191,173387,4336515,101709,4359246,135782,15863,198881,
seq_950_46,450775,4002531,230017,974716,8206,178438,4340587,97881,4364573,179722,15841,141049,
seq_950_47,450775,4019750,229262,947044,8198,226280,4345616,101001,4368687,136342,15909,142620,
seq_950_48,450775,4112956,223870,916460,8207,219529,4350279,111165,4373102,106777,15897,140899,
seq_950_49,450775,4070094,232333,973148,8241,212667,4356000,104138,4378311,112088,15867,142706,
seq_950_50,450775,3898755,220455,905992,8213,203594,4360911,130893,4384023,133584,15841,151553,
seq_950_51,450775,3746919,228529,1008785,8198,386974,4366395,102823,4391503,124945,15927,148590,
seq_950_52,450775,4183506,230291,1163315,8203,228318,4371217,137597,4395881,108496,15906,141102,
seq_950_53,450775,3763018,229317,1220780,8200,173862,4376249,100735,4400982,111628,15923,144250,
seq_950_54,450775,4133598,223750,945404,8225,217381,4381805,99523,4406017,131119,15894,142018,
seq_950_55,450775,4031812,219391,902081,8210,188470,4386620,101917,4411070,113597,15890,142181,
seq_950_56,450775,3845744,215554,913793,8218,221813,4392290,132041,4417130,150277,15884,142874,
seq_950_57,450775,4157411,217587,893198,8183,224834,4397887,144087,4421875,112448,15923,141519,
seq_950_58,450775,4039739,219954,1055972,8199,284978,4403166,100639,4427457,139477,15892,142786,
seq_950_59,450775,4146258,216233,884567,8214,232719,4408135,100310,4432511,111476,15856,141859,
seq_950_60,450775,3820173,227370,928655,8234,218144,4413410,100479,4437216,110920,15870,167952,
seq_950_61,450775,3942539,216024,914376,8229,202747,4418150,102973,4442669,130564,15903,171638,
seq_950_62,450775,3808996,227632,1054789,8229,216458,4423598,103719,4447416,109171,15864,150007,
seq_950_63,450775,3884586,233810,1007344,8173,235242,4429388,113594,4452655,113006,15842,141572,
seq_950_64,450775,3855118,224596,995433,8211,273991,4434183,110436,4458514,159729,15865,149523,
seq_950_65,450775,3879910,227416,950145,8220,259883,4440014,111732,4463328,172876,15872,141085,
seq_950_66,450775,3899698,221893,1143037,8199,185644,4445555,103432,4468188,111358,15854,141975,
seq_950_67,450775,3787782,215859,913987,8240,266330,4451590,105262,4472191,128422,15934,141654,
seq_950_68,450775,4177752,228071,953870,8166,175318,4456033,115175,4476606,108995,15905,141334,
seq_950_69,450775,3912923,229265,983667,8213,226286,4462173,125033,4482196,118143,15853,144360,
seq_950_70,450775,4328963,223693,920257,8192,233519,4467323,117260,4486703,108639,15807,140308,
seq_950_71,450775,4045877,228466,946653,8231,209365,4473248,104911,4491169,111008,15861,140524,
seq_950_72,450775,4091747,224858,1071827,8207,232007,4478050,108962,4496802,114205,15962,173566,
seq_950_73,450775,3951468,224696,917156,8203,229645,4483392,101009,4501318,110268,15870,141618,
seq_950_74,450775,3979815,229922,940989,8210,213330,4487969,120665,4505744,108724,15862,201539,
seq_950_75,450775,3809455,225050,1030511,8237,220677,4494112,105440,4510488,147141,15853,141559,
seq_950_76,450775,3908765,209902,884322,8222,288082,4500575,124336,4514993,157251,15898,165840,
seq_950_77,450775,3841188,221741,960559,8231,305930,4504976,129679,4520280,170764,15918,184525,
seq_950_78,450775,3955673,223645,945403,8179,228362,4509848,99877,4525709,111496,15935,141191,
seq_950_79,450775,3899229,227723,1149504,8236,253276,4515595,168178,4530227,110383,15863,141239,
seq_950_80,450775,4020555,222079,913417,8204,223868,4520931,104118,4534645,109136,15909,143167,
seq_950_81,450775,4059865,224449,1026279,8202,171322,4525944,98402,4540247,111744,15894,141605,
seq_950_82,450775,3981176,224990,939995,8252,224500,4531937,113294,4544982,111679,15828,141333,
seq_950_83,450775,4276996,219206,978032,8260,224770,4536831,113215,4550061,111657,15882,141501,
seq_950_84,450775,3988669,227991,960093,8179,229775,4541255,99200,4555493,118297,15923,142092,
seq_950_85,450775,4176039,229915,1227236,8190,206543,4545686,96290,4560513,199656,15854,140619,
seq_950_86,450775,4012824,220654,919356,8209,231306,4550645,113591,4564938,108701,15818,159103,
seq_950_87,450775,3911457,225906,951941,8228,278835,4555487,98058,4569660,110415,15862,143658,
seq_950_88,450775,3950974,229241,1163405,8206,170315,4560527,101648,4574697,146622,15925,252248,
seq_950_89,450775,3867919,223453,916375,8216,227034,4564847,97798,4579705,109858,15926,185008,
seq_950_90,450775,3957098,222638,1002130,8205,222498,4569577,98810,4584550,112215,15886,142661,
seq_950_91,450775,3955605,227828,995897,8197,303353,4574636,101621,4589062,109282,15894,141976,
seq_950_92,450775,4151036,225442,1076716,8195,240089,4579030,96941,4593919,112004,15929,142589,
seq_950_93,450775,3984107,231634,968971,8193,231679,4584017,98733,4599759,138790,15908,141588,
seq_950_94,450775,4113966,228064,1042849,8216,193326,4589160,101675,4604088,110039,15912,143038,
seq_950_95,450775,3881254,233379,987934,8202,269698,4593719,100616,4608646,134458,15799,154111,
seq_950_96,450775,4028975,225817,976786,8200,222189,4599139,103008,4613884,139928,15912,141914,
seq_950_97,450775,3894309,226016,1075534,8206,222353,4605203,104512,4619319,168667,15904,141873,
seq_950_98,450775,3902533,228138,938843,8210,241938,4610326,100563,4624066,111012,15881,146474,
seq_950_99,450775,3959557,223487,923542,8195,239287,4615103,165625,4628715,112689,15875,195962,
seq_1000_0,499500,4364394,253568,1039294,8721,254783,4620429,106515,4635032,121661,16876,211306,
seq_1000_1,499500,4718469,253089,1120259,8714,228267,4624963,114098,4639693,112088,16871,151689,
seq_1000_2,499500,4406391,250833,1093461,8684,218723,4630070,116287,4644742,163999,16847,180253,
seq_1000_3,499500,4602860,259355,1154402,8730,237309,4635272,105808,4650001,149504,16798,177357,
seq_1000_4,499500,4368941,255500,1043139,8718,292341,4641539,144955,4654381,129683,16865,168329,
seq_1000_5,499500,4426047,259267,1150145,8717,200697,4647392,105688,4659284,115009,16858,150508,
seq_1000_6,499500,4485732,256802,1156909,8720,290560,4652337,149352,4664909,129685,16800,161360,
seq_1000_7,499500,4334525,249994,1041492,8675,239839,4658190,139783,4670308,136329,16780,162642,
seq_1000_8,499500,4426226,257236,1161035,8704,236145,4663609,106207,4675717,158794,16847,163576,
