SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_750_90,280875,2310119,144121,542882,6218,195146,2760082,76432,2775035,84531,12058,107040,
seq_750_91,280875,2366922,141216,534894,6203,205707,2764038,78214,2779739,91662,12071,107474,
seq_750_92,280875,2305052,135308,513160,6224,204085,2767608,78180,2783776,86536,12029,107088,
seq_750_93,280875,2315170,140061,553191,6231,204241,2771011,77847,2786987,85735,12059,107486,
seq_750_94,280875,2247867,139883,530024,6243,265225,2774589,80577,2790973,90063,12075,108213,
seq_750_95,280875,2319982,139729,529543,6247,197921,2778372,79439,2794818,86303,12061,107980,
seq_750_96,280875,2202254,139263,534833,6211,233978,2781975,114643,2798575,162343,12055,121545,
seq_750_97,280875,2293660,140437,529723,6243,201800,2785968,79377,2801892,85006,12062,107589,
seq_750_98,280875,2276139,135180,512639,6231,204266,2790465,169613,2805007,85148,12076,107457,
seq_750_99,280875,2247331,136276,516423,6228,199684,2794596,78994,2809574,93889,12065,108487,
seq_800_0,319600,2710872,159140,611563,6759,362822,2799037,87949,2815027,101077,13015,116091,
seq_800_1,319600,2596140,154783,587189,6701,235765,2803792,86400,2818696,90092,13046,121985,
seq_800_2,319600,2756289,158715,601340,6741,222898,2808103,86287,2822417,96922,13030,116637,
seq_800_3,319600,2612159,157462,603373,6734,235372,2812578,88426,2825890,89296,12987,115284,
seq_800_4,319600,2727653,163426,620451,6719,219788,2816761,86270,2830004,94148,13020,116893,
seq_800_5,319600,2610708,159064,600662,6729,210048,2820702,85059,2833899,93190,13009,115921,
seq_800_6,319600,2769026,164944,625512,6692,217052,2825780,92004,2837237,90310,13001,117168,
seq_800_7,319600,2707479,164599,623533,6723,227766,2830965,93531,2841287,92940,13003,115239,
seq_800_8,319600,2570908,161188,610652,6744,218776,2834640,87177,2845994,97376,13024,115409,
seq_800_9,319600,2653698,155981,594482,6717,213037,2838649,85789,2850141,94586,13058,116575,
seq_800_10,319600,2645888,153874,580232,6710,210387,2842913,85514,2855367,96161,13017,117111,
seq_800_11,319600,2647443,156795,591658,6717,214157,2847012,87822,2859334,91390,12982,115480,
seq_800_12,319600,2747451,157015,595347,6687,219158,2851804,91199,2862855,99338,12982,116809,
seq_800_13,319600,2584327,160130,605605,6729,217171,2855892,86417,2866647,93436,13017,116708,
seq_800_14,319600,2575088,156296,592225,6735,350925,2860418,88246,2870679,95222,13028,118513,
seq_800_15,319600,2633921,159923,604132,6726,220117,2864354,85402,2874286,89445,13012,117159,
seq_800_16,319600,2691951,156494,597002,6731,216592,2867927,85647,2878353,93112,13019,116787,
seq_800_17,319600,2656226,161697,612018,6744,276298,2872211,103091,2883778,101629,12974,118106,
seq_800_18,319600,2669472,165261,624454,6705,223101,2876507,90325,2888511,95452,13000,116431,
seq_800_19,319600,2611107,160241,605895,6728,210089,2880219,84566,2893193,96044,13047,116653,
seq_800_20,319600,2685849,161062,610858,6752,224711,2884374,85886,2896633,90738,12990,115623,
seq_800_21,319600,2679492,158447,600406,6739,240561,2888837,87318,2900475,91087,13005,115286,
seq_800_22,319600,2753550,160579,608238,6706,217636,2893065,91645,2903993,91268,12998,116901,
seq_800_23,319600,2626490,168082,644351,6741,254783,2896842,86028,2908119,96774,12974,126240,
seq_800_24,319600,2762122,162251,614832,6721,221163,2900211,81993,2911668,91625,12976,116050,
seq_800_25,319600,2636252,152393,576460,6722,227707,2903991,86658,2915571,95339,13051,118126,
seq_800_26,319600,2616272,153344,581467,6721,229291,2908355,86505,2919431,90242,13031,116304,
seq_800_27,319600,2740519,159664,602689,6728,220940,2912083,84970,2923743,97540,13009,115651,
seq_800_28,319600,2781199,156976,593980,6720,239125,2917708,92237,2927520,91682,13004,115189,
seq_800_29,319600,2773922,156568,632753,6730,253828,2921395,86116,2931292,92319,13016,118454,
seq_800_30,319600,2698845,157083,595838,6739,215596,2925727,86192,2935436,93647,13013,117596,
seq_800_31,319600,2624842,151259,573492,6702,211800,2929921,86490,2939324,91807,13011,117695,
seq_800_32,319600,2544017,160740,612114,6719,225540,2934271,88266,2943559,122836,13032,199418,
seq_800_33,319600,2613647,162670,616756,6745,216428,2938315,83831,2947794,94275,13017,116145,
seq_800_34,319600,2585111,159606,604571,6732,211497,2943385,90323,2952440,94247,13005,114886,
seq_800_35,319600,2680546,158403,622390,6749,246466,2947459,86716,2956212,94160,13016,115231,
seq_800_36,319600,2757267,158804,602918,6713,218217,2951009,83192,2960811,95853,13034,118193,
seq_800_37,319600,2611173,162759,613692,6753,229123,2955196,91497,2964815,95102,12961,119060,
seq_800_38,319600,2775749,160352,608752,6716,215939,2960336,89998,2969494,94908,12994,116644,
seq_800_39,319600,2681030,161883,618184,6728,218072,2964417,86895,2973962,93627,13006,115916,
seq_800_40,319600,2739230,154679,584997,6758,215368,2968073,85094,2978331,95714,13032,123120,
seq_800_41,319600,2741140,163048,620510,6729,216047,2973051,90576,2981800,91604,13000,114993,
seq_800_42,319600,2645437,155943,595885,6725,301727,2977152,88065,2985305,94117,12978,121514,
seq_800_43,319600,2640961,158768,599441,6720,222947,2980865,85232,2989851,96016,12960,115786,
seq_800_44,319600,2665822,157037,596948,6724,229041,2984871,84422,2993574,90867,13009,116814,
seq_800_45,319600,2707960,158586,601098,6724,221470,2989035,86181,2998025,97057,12981,116377,
seq_800_46,319600,2597429,155826,590532,6717,219599,2993012,85379,3001991,92567,13025,120634,
seq_800_47,319600,2719313,155472,605393,6727,218284,2997022,85262,3005711,91004,12975,116431,
seq_800_48,319600,2740323,166167,650283,6706,227736,3000555,83088,3010128,94147,12964,116122,
seq_800_49,319600,2649310,158018,600499,6714,220644,3004971,86187,3014286,94826,12952,116110,
seq_800_50,319600,2732551,160045,611506,6720,237704,3008870,87536,3018046,96017,13043,119784,
seq_800_51,319600,2561874,167271,630875,6732,216825,3013717,88684,3021986,91302,12978,116849,
seq_800_52,319600,2805279,164320,622667,6719,216330,3018116,88719,3026102,91711,13057,118271,
seq_800_53,319600,2686656,158841,607967,6725,227504,3023590,92698,3030375,94656,13024,115998,
seq_800_54,319600,2647626,154967,586662,6698,215274,3027585,85352,3034655,95271,13070,115837,
seq_800_55,319600,2679986,158509,724972,6726,216603,3032248,88564,3039349,96812,13041,116202,
seq_800_56,319600,2561495,159668,632624,6719,228613,3036560,86376,3043878,98872,13024,116681,
seq_800_57,319600,2663885,158810,600072,6683,211816,3041104,86800,3047781,93026,13000,115442,
seq_800_58,319600,2678850,157200,594013,6715,215849,3045317,86507,3052494,94875,12999,116289,
seq_800_59,319600,2782596,156821,604545,6728,216185,3049230,84580,3057047,95169,12977,117606,
seq_800_60,319600,2764067,160812,704371,6722,236941,3052912,85296,3061994,99081,12991,117922,
seq_800_61,319600,2726885,161373,611164,6745,219785,3057044,86122,3068202,102000,12992,116809,
seq_800_62,319600,2582765,163743,618264,6674,225586,3061202,87702,3072235,95076,12999,115695,
seq_800_63,319600,2746057,156663,591396,6731,226885,3065979,91884,3077236,97076,13015,115168,
seq_800_64,319600,2601623,155073,644494,6721,210704,3069467,83389,3081414,93859,13019,116083,
seq_800_65,319600,2654197,163309,620489,6713,224205,3073240,84352,3084913,91251,13005,115729,
seq_800_66,319600,2671135,158574,602288,6735,219642,3078887,96132,3088537,93187,13005,116104,
seq_800_67,319600,2803420,154638,598624,6708,227180,3082532,86449,3092338,94154,12996,116541,
seq_800_68,319600,2853304,167710,636253,6723,217374,3086407,87190,3095891,92944,13011,116167,
seq_800_69,319600,2797519,154684,584582,6726,218416,3091774,91451,3100227,93148,12989,116173,
seq_800_70,319600,2629967,164047,865611,6723,302614,3095345,139124,3104408,104658,13016,128962,
seq_800_71,319600,2678089,163679,642957,6704,224431,3099365,114368,3108409,98079,13025,119164,
seq_800_72,319600,2586482,158313,604514,6699,216173,3104210,89850,3112726,95965,13074,117287,
seq_800_73,319600,2660636,158087,622112,6724,217427,3107927,84727,3116674,101451,13036,116760,
seq_800_74,319600,2738293,156125,589960,6683,221502,3112219,85469,3120973,93474,12976,115015,
seq_800_75,319600,2658501,164732,621743,6733,217663,3116643,87336,3124836,92647,12965,115714,
seq_800_76,319600,2650169,156668,593987,6701,223813,3121285,91958,3128314,89147,13019,115290,
seq_800_77,319600,2755635,156684,597490,6717,237301,3125599,87104,3134362,104085,12955,118084,
seq_800_78,319600,2664738,153210,578966,6733,217013,3129151,84602,3138704,98635,13050,116188,
seq_800_79,319600,2598041,153200,581515,6696,216536,3132711,83358,3142339,93447,13023,115836,
seq_800_80,319600,2733636,156463,683043,6726,215159,3137044,85405,3146037,93263,13032,117329,
seq_800_81,319600,2617362,162041,619233,6741,223228,3141728,88882,3150761,95376,12986,115357,
seq_800_82,319600,2562600,152153,576121,6748,234746,3145141,86091,3154783,92105,13042,115975,
seq_800_83,319600,2798256,157925,598796,6717,269373,3148896,89803,3158969,94256,13007,117716,
seq_800_84,319600,2707771,159022,603180,6716,226568,3153416,90092,3162449,90086,13010,116946,
seq_800_85,319600,2704153,160859,611915,6704,237699,3157240,87733,3165961,89921,12989,118244,
seq_800_86,319600,2741450,160967,607968,6732,213224,3161164,88325,3170046,95525,13012,116233,
seq_800_87,319600,2535073,161223,610358,6737,218497,3164946,84260,3173434,89814,13015,116677,
seq_800_88,319600,2756196,156659,595095,6759,222128,3169134,85176,3177831,94826,13035,116166,
seq_800_89,319600,2787532,159087,605665,6717,230532,3173104,85653,3181963,94379,13029,117214,
seq_800_90,319600,2501840,162175,611224,6716,211308,3177317,86159,3186717,120434,13015,129631,
seq_800_91,319600,2639290,163660,618055,6689,244406,3181251,84528,3190703,93585,12975,116326,
seq_800_92,319600,2632837,157998,601040,6708,215061,3185289,86774,3194740,92419,12968,116394,
seq_800_93,319600,2709469,156961,595347,6722,216626,3190099,89625,3198489,92091,13040,116989,
seq_800_94,319600,2606241,154369,585424,6726,212529,3194035,85054,3203220,96072,12984,187501,
seq_800_95,319600,2705780,162291,615497,6710,238917,3198049,84914,3208217,98609,12998,116321,
seq_800_96,319600,2766048,162507,615769,6719,218103,3202370,89081,3212325,91651,12992,116468,
seq_800_97,319600,2658517,153858,580668,6725,212421,3207267,87553,3216304,92140,13002,116698,
seq_800_98,319600,2821268,156245,597427,6743,226564,3213079,94865,3220625,95243,13003,122034,
seq_800_99,319600,2715552,154876,587032,6736,232344,3217256,84596,3225736,95839,13065,116657,
seq_850_0,360825,2832144,177316,667220,7227,229415,3222103,92079,3229981,104785,13985,126844,
seq_850_1,360825,2970778,174706,611506,7219,246720,3226599,90657,3234860,103151,13972,119282,
seq_850_2,360825,3332033,176474,732514,7231,230307,3231708,122105,3239256,130182,13950,167052,
seq_850_3,360825,3224962,182987,691487,7193,227082,3235826,89073,3244286,103681,13965,124921,
seq_850_4,360825,3018432,179909,684217,7192,233443,3240400,92847,3249538,248067,13966,124989,
seq_850_5,360825,3165807,180332,713832,7228,245758,3245142,93647,3254254,102378,14003,124381,
seq_850_6,360825,3115710,176975,703511,7204,228970,3249882,95126,3258328,99143,13949,125275,
seq_850_7,360825,3099879,184495,699747,7225,228867,3253694,89419,3261804,96370,13967,124310,
seq_850_8,360825,3084168,175664,663068,7213,250534,3257952,92908,3265811,100288,13996,125132,
seq_850_9,360825,3097632,180274,680550,7212,223467,3261906,90358,3270140,101553,13919,124124,
seq_850_10,360825,3101716,173524,655222,7228,225421,3265801,90836,3275442,99756,13982,124429,
seq_850_11,360825,3124389,176502,683404,7225,238586,3270674,95832,3280678,110408,13948,132903,
seq_850_12,360825,3018602,180240,774413,7223,226285,3275449,92658,3284926,97885,13953,123990,
seq_850_13,360825,3019310,180046,681574,7186,227690,3279447,89972,3289235,100371,14017,124290,
seq_850_14,360825,3028313,181577,757304,7216,244953,3283724,94107,3293804,100596,13962,125763,
seq_850_15,360825,3136318,182446,697019,7240,246100,3287749,92533,3298525,102654,13960,124094,
seq_850_16,360825,3041359,180013,759056,7226,237215,3292218,90429,3303127,101066,13930,125334,
seq_850_17,360825,2953420,183482,695882,7226,232275,3296250,90622,3307551,99235,13976,125987,
seq_850_18,360825,3032435,180911,687923,7193,240091,3301595,96020,3311543,98017,13959,124237,
seq_850_19,360825,3126291,178177,678508,7200,410535,3306490,96468,3315958,102157,13940,126234,
seq_850_20,360825,2970714,183703,695461,7196,227669,3311138,101748,3320223,100832,13991,124534,
seq_850_21,360825,3010068,185560,748166,7241,227968,3316105,94628,3326169,109087,13976,124753,
seq_850_22,360825,3067801,178242,806667,7200,236664,3320738,96514,3330355,101988,13942,125018,
seq_850_23,360825,2982550,173657,659397,7216,225625,3324803,89873,3334672,100855,13952,127301,
seq_850_24,360825,3159102,183428,693955,7188,244636,3328843,90986,3339238,101507,13995,125026,
seq_850_25,360825,2964770,178337,673308,7204,234657,3332717,90556,3345160,110937,14002,124225,
seq_850_26,360825,3126080,184679,700934,7203,242017,3336066,87245,3348925,100794,13990,124328,
seq_850_27,360825,3137547,184840,702931,7212,231241,3340448,92074,3352767,100330,14000,124705,
seq_850_28,360825,3167950,180911,792523,7174,231704,3344414,91919,3356975,98484,13950,126504,
seq_850_29,360825,3139949,182313,721132,7202,234080,3348879,94287,3361700,102020,14000,125285,
seq_850_30,360825,3091261,177422,673916,7226,353442,3354075,95520,3365754,149063,14002,125282,
seq_850_31,360825,3144004,172544,653737,7216,225185,3358897,95671,3369661,97812,14001,124620,
seq_850_32,360825,3219940,184998,708887,7224,227682,3362708,89758,3373899,99081,13974,125212,
seq_850_33,360825,3082548,179725,683588,7214,227615,3367033,91636,3377864,97702,13930,123700,
seq_850_34,360825,3094232,182117,687234,7202,233066,3370974,91794,3381893,97455,13976,124545,
seq_850_35,360825,3021748,181742,690764,7198,1382322,3375142,89080,3387346,99736,14005,118114,
seq_850_36,360825,2991507,174899,661985,7212,161140,3380846,98472,3391473,99836,13986,124080,
seq_850_37,360825,3099537,180869,684397,7221,162524,3385240,89924,3395918,104118,13957,124774,
seq_850_38,360825,3221180,178849,689045,7194,165850,3389739,221740,3400225,126371,13958,124901,
seq_850_39,360825,3018048,181986,689620,7197,159685,3393840,90496,3404773,108323,13976,124051,
seq_850_40,360825,3028074,181885,687026,7213,164997,3398244,92709,3409049,101299,13965,124850,
seq_850_41,360825,2965800,179389,679265,7211,160849,3402965,96505,3413431,98604,13939,122893,
seq_850_42,360825,3039501,181542,687451,7224,181527,3407468,92017,3419096,103333,13973,124839,
seq_850_43,360825,3009126,186349,847024,7200,171976,3411500,92569,3424365,103312,13971,125228,
seq_850_44,360825,3304986,185473,712655,7193,196806,3415331,182567,3428468,104300,13952,143285,
seq_850_45,360825,3064242,179367,681908,7212,175691,3419924,91231,3433619,103264,13973,130002,
seq_850_46,360825,2916429,172945,652044,7203,159057,3423387,86325,3438632,101432,13985,124317,
seq_850_47,360825,3088331,173206,655471,7191,162772,3427385,88521,3442641,97955,14024,126128,
seq_850_48,360825,2992477,178632,676910,7220,159267,3431721,91043,3447909,100829,13935,124326,
seq_850_49,360825,3029744,183064,888814,7236,171137,3436353,92488,3452298,98515,13947,126413,
seq_850_50,360825,2946179,183461,697984,7275,165510,3440457,90681,3457254,101803,13967,124889,
seq_850_51,360825,3101183,184321,699136,7223,215688,3446461,103013,3461889,102057,13931,126527,
seq_850_52,360825,3050857,185273,706396,7226,172229,3450869,92271,3465713,100020,13948,124682,
seq_850_53,360825,3041310,178432,676586,7201,166695,3454493,86549,3469497,95827,14024,123587,
seq_850_54,360825,3117695,176139,685186,7221,170302,3459178,93410,3474047,99501,13987,124545,
seq_850_55,360825,3071123,179569,679058,7224,181198,3463456,91628,3478351,98367,14015,123258,
seq_850_56,360825,3121346,172503,655068,7193,169080,3467759,133889,3482687,116777,14039,124347,
seq_850_57,360825,3134276,182001,690532,7188,161856,3471748,91732,3487508,102775,13947,125364,
seq_850_58,360825,2968531,187560,749977,7208,165019,3476021,94639,3491923,99276,13959,123868,
seq_850_59,360825,3097058,178067,675252,7226,159382,3480205,89317,3496994,100868,13946,123428,
seq_850_60,360825,3042679,182368,847825,7273,168044,3484784,93962,3500902,100573,13944,124901,
seq_850_61,360825,3132260,177088,694516,7216,166078,3490783,99341,3505034,97662,14024,123452,
seq_850_62,360825,3132318,184755,701294,7212,180248,3494435,88614,3508671,99796,13997,123872,
seq_850_63,360825,3037162,187241,710030,7234,163965,3499688,99621,3513357,103173,13915,124110,
seq_850_64,360825,3030562,184860,700525,7228,162393,3503849,89768,3518450,101782,13936,123918,
seq_850_65,360825,3085786,185144,762913,7215,163476,3508341,94289,3522892,99639,13980,126276,
seq_850_66,360825,3081853,177990,674096,7195,164420,3512634,91007,3526995,98830,13950,124346,
seq_850_67,360825,3033248,183056,691954,7242,158361,3516454,87913,3531217,100387,13978,125037,
seq_850_68,360825,3239603,175576,664677,7240,161167,3521541,96848,3535481,100625,13952,124007,
seq_850_69,360825,3031977,175386,666400,7231,175309,3525252,89357,3539820,101742,13983,124633,
seq_850_70,360825,3067123,186058,705716,7203,160940,3530874,101870,3543269,95234,13993,126384,
seq_850_71,360825,3130575,177594,817753,7210,163972,3535831,94728,3547396,98731,13945,125138,
seq_850_72,360825,3024312,183397,697120,7272,170114,3540288,92227,3552570,102179,13938,124090,
seq_850_73,360825,3156870,179815,682923,7226,166073,3544494,91642,3557355,102555,13966,124303,
seq_850_74,360825,2996356,186191,705868,7192,163864,3548561,89982,3561842,102204,13956,125162,
seq_850_75,360825,3194234,171117,650820,7208,166316,3552715,90544,3566346,100071,13998,124166,
seq_850_76,360825,2940985,179403,684492,7216,168240,3557913,96099,3571165,102131,13936,124372,
seq_850_77,360825,3041501,177298,875487,7183,201524,3562454,92153,3575049,107852,13999,125547,
seq_850_78,360825,2921040,174432,743338,7190,165291,3567139,94343,3579021,99662,13958,124174,
seq_850_79,360825,3005636,176153,666481,7209,159603,3571269,99612,3582866,98796,13981,123803,
seq_850_80,360825,3211745,172739,656103,7211,165057,3575955,90211,3587296,99401,13990,124785,
seq_850_81,360825,3046891,180004,682981,7237,159504,3579646,90192,3591350,99014,14013,123256,
seq_850_82,360825,3077769,186075,827853,7199,182820,3583633,88729,3595511,98844,13960,124123,
seq_850_83,360825,2972939,173833,659042,7229,160107,3587937,119771,3600509,156877,13932,125092,
seq_850_84,360825,2861615,184426,733082,7236,193016,3592732,187976,3604726,127401,13930,125295,
seq_850_85,360825,3060123,185283,734343,7191,165271,3597738,90936,3608516,99534,13944,124814,
seq_850_86,360825,3099681,179478,681175,7210,163153,3602884,94187,3612853,98908,13978,124392,
seq_850_87,360825,3067590,188805,735197,7201,167339,3606910,91591,3617824,101400,13927,123943,
seq_850_88,360825,2924938,181777,685995,7232,166266,3610968,89825,3622479,98409,13917,124954,
seq_850_89,360825,3065098,179741,756633,7219,181728,3614976,89339,3626478,96731,13987,124328,
seq_850_90,360825,3030020,181970,689569,7223,165953,3618517,88859,3631556,107589,13991,125252,
seq_850_91,360825,3068042,176123,781603,7214,164812,3622562,91409,3635969,98182,13990,124479,
seq_850_92,360825,3034376,182723,689954,7196,169555,3627189,92567,3640273,100186,13900,123406,
seq_850_93,360825,2992418,186943,895298,7231,163606,3631633,99246,3644470,99553,13918,125086,
seq_850_94,360825,3182242,178568,676836,7230,164172,3636855,96509,3648793,99374,13962,123621,
seq_850_95,360825,3129515,177840,671951,7207,167458,3641052,91876,3653775,104053,14018,124650,
seq_850_96,360825,3101311,178897,678631,7222,171950,3644933,90068,3659351,103638,13921,123930,
seq_850_97,360825,3046486,182347,697757,7182,158917,3648956,88751,3664239,98857,13965,125562,
seq_850_98,360825,2948420,179342,706520,7217,161383,3653445,91100,3668584,100303,13987,125937,
seq_850_99,360825,3068795,179136,679884,7230,172848,3657728,90564,3672431,96842,13961,124209,
seq_900_0,404550,3493229,200060,760483,7702,170746,3663039,99887,3677680,105799,14870,132893,
seq_900_1,404550,3458554,205672,780551,7689,172328,3667816,98085,3681785,105130,14913,133274,
seq_900_2,404550,3396282,205072,775533,7716,194353,3672057,96315,3686310,103913,15010,132123,
seq_900_3,404550,3407538,205719,778325,7736,202107,3676844,99137,3691158,110817,14956,140301,
seq_900_4,404550,3540278,205846,781118,7717,171748,3682127,100915,3695911,107285,14920,133971,
seq_900_5,404550,3523875,201679,764018,7730,182278,3686383,97980,3700669,112153,14939,131947,
seq_900_6,404550,3466473,201644,764537,7706,168056,3690885,96090,3705106,105585,14916,132590,
seq_900_7,404550,3496964,210050,797484,7711,178793,3696503,104788,3709953,106226,14900,132400,
seq_900_8,404550,3542682,202875,861428,7694,200484,3701327,101590,3714687,108202,14922,133745,
seq_900_9,404550,3969499,201659,767284,7703,284469,3705994,99718,3718740,106151,14883,137723,
seq_900_10,404550,3599742,189817,720922,7740,315953,3710414,100458,3722307,162817,14953,133928,
seq_900_11,404550,3421162,199567,1015098,7698,206473,3715511,99462,3727043,107688,14975,133234,
seq_900_12,404550,3578590,205150,778227,7686,177705,3721293,100957,3731260,105080,14935,133610,
seq_900_13,404550,3554461,207638,1100518,7715,179611,3725784,96997,3735375,104254,14936,133617,
seq_900_14,404550,3403690,208944,794821,7725,226996,3730297,96012,3741918,116076,14946,133474,
seq_900_15,404550,3512508,204236,781598,7704,210722,3734954,216199,3746370,132545,14917,138312,
seq_900_16,404550,3543248,196648,743483,7687,172583,3738687,93434,3751663,110283,14914,133146,
seq_900_17,404550,3544464,211425,840269,7718,169551,3742804,94688,3756652,107673,14893,134119,
seq_900_18,404550,3433846,204699,829438,7734,183493,3747763,98459,3761004,105684,14966,133036,
seq_900_19,404550,3579788,207060,805882,7717,179257,3752697,101080,3765262,105616,14940,133903,
seq_900_20,404550,3663418,201257,761066,7736,171239,3758744,103845,3769616,109139,14964,133175,
seq_900_21,404550,3393864,204774,778976,7726,196561,3765753,110440,3774594,109001,14906,134256,
seq_900_22,404550,3413312,198266,752031,7727,170799,3770276,96696,3780069,110268,15029,133445,
seq_900_23,404550,3499401,202359,807977,7684,177143,3774713,129962,3784321,106040,14951,134346,
seq_900_24,404550,3405947,209671,794428,7694,184063,3779646,100069,3789115,108013,14921,135058,
seq_900_25,404550,3426023,204059,777501,7674,180550,3784103,96471,3793748,107433,14916,133315,
seq_900_26,404550,3777620,206108,781616,7741,170904,3788351,100125,3799158,131636,14909,133066,
seq_900_27,404550,3390155,206752,785071,7705,172602,3792287,100458,3803505,106359,14872,132401,
seq_900_28,404550,3444940,205265,784981,7718,176141,3796994,102380,3808071,115062,14920,137840,
seq_900_29,404550,3524396,203270,770881,7694,179515,3802230,139269,3812495,105359,14947,133500,
seq_900_30,404550,3409576,208043,924906,7678,178029,3807464,116418,3816497,104424,14921,133706,
seq_900_31,404550,3368132,206660,784229,7717,174193,3812377,96562,3821101,105410,14955,134897,
seq_900_32,404550,3466614,198058,809986,7697,170924,3816511,94381,3825244,102868,14903,132214,
seq_900_33,404550,3414603,195014,791077,7722,173380,3820912,102048,3830159,113751,14948,138535,
seq_900_34,404550,3523215,202579,776484,7696,180768,3825619,97219,3834940,105854,14933,132635,
seq_900_35,404550,3527214,203056,771021,7723,172790,3832616,108177,3839842,106300,14974,131736,
seq_900_36,404550,3395201,207109,786136,7716,177206,3837010,97269,3844265,104707,14956,134296,
seq_900_37,404550,3492717,197633,748955,7707,172301,3841258,96782,3848535,106755,14987,134693,
seq_900_38,404550,3537165,197618,831522,7707,174768,3845956,101783,3853747,109879,14879,134174,
seq_900_39,404550,3366641,206648,786067,7718,180081,3850647,96942,3858582,107718,14900,133334,
seq_900_40,404550,3526015,212570,804062,7722,195309,3855442,99744,3863206,105764,14956,132871,
seq_900_41,404550,3844034,205774,781465,7665,177755,3860682,100164,3867209,104178,14937,133756,
seq_900_42,404550,3466348,194928,739992,7717,178359,3865423,97361,3871344,107063,14896,133569,
seq_900_43,404550,3447986,200531,767133,7731,185535,3870889,100047,3875598,105276,14898,135194,
seq_900_44,404550,3522420,212738,857821,7708,177225,3875739,96876,3879646,104025,14905,132410,
seq_900_45,404550,3683350,204790,834312,7711,173176,3880240,97689,3884025,108036,14912,134344,
seq_900_46,404550,3356872,201516,762376,7706,190103,3884637,97502,3888649,106802,14966,133522,
seq_900_47,404550,3322057,199150,754132,7731,169862,3890040,99874,3893008,104996,14917,132247,
seq_900_48,404550,3509286,209713,890891,7736,170037,3894895,102498,3898744,126894,14933,136976,
seq_900_49,404550,3498727,209991,797045,7723,173841,3899286,101208,3903775,137532,14896,163905,
seq_900_50,404550,3447579,197147,745316,7729,174660,3904281,99109,3909009,106207,14951,133554,
seq_900_51,404550,3568666,202073,766638,7709,286141,3908295,95329,3914714,178117,14945,132904,
seq_900_52,404550,3408021,203103,770875,7722,172767,3913561,99457,3919246,106564,14956,133181,
seq_900_53,404550,3435672,203198,845664,7738,189768,3917644,151995,3923324,106682,14898,133279,
seq_900_54,404550,3579559,203945,770725,7717,171801,3921969,96210,3929336,112924,14968,134538,
seq_900_55,404550,3316550,203912,774768,7716,170966,3926391,96961,3933229,103017,14874,133636,
seq_900_56,404550,3667956,202060,768543,7715,170698,3931425,98442,3938530,112361,14880,133297,
seq_900_57,404550,3547026,207100,785948,7694,168143,3935717,97024,3942955,107015,14898,133215,
seq_900_58,404550,3415955,198970,901110,7724,180303,3940027,97998,3947512,105630,14919,134655,
seq_900_59,404550,3637010,206213,812599,7716,191745,3943931,98843,3952393,110131,14913,132025,
seq_900_60,404550,3589805,197595,837135,7730,172987,3949553,102640,3957388,107863,14938,133656,
seq_900_61,404550,3438669,199629,754715,7691,169007,3954728,97692,3962492,105165,14899,131335,
seq_900_62,404550,3455884,202086,766788,7689,180012,3958784,97106,3967623,110071,14940,133096,
seq_900_63,404550,3383654,200824,794792,7716,178958,3963350,102796,3972394,111253,14966,134687,
seq_900_64,404550,3562777,214868,813895,7703,180482,3967418,97636,3977534,129095,14898,228721,
seq_900_65,404550,3499945,200963,763779,7722,197164,3972951,97495,3982462,110646,14907,132704,
seq_900_66,404550,3441199,199962,766387,7686,260583,3977097,97899,3987031,105569,14891,135989,
seq_900_67,404550,3438422,201872,766442,7741,172798,3981477,97385,3991239,103495,14916,132741,
seq_900_68,404550,3427862,203136,828237,7703,179807,3986478,98921,3996918,111290,14928,135599,
seq_900_69,404550,3414255,199753,758113,7704,172628,3992339,110291,4001808,106482,14933,133320,
seq_900_70,404550,3531461,201378,817809,7727,171306,3997575,101114,4006771,104933,14917,132658,
seq_900_71,404550,3587264,196847,748309,7706,172909,4001797,95728,4012235,108590,14902,139668,
seq_900_72,404550,3397777,191977,728459,7712,179076,4006088,95734,4017372,108716,14926,133017,
seq_900_73,404550,3556503,205222,821369,7723,177056,4010973,99260,4022304,106047,14905,134144,
seq_900_74,404550,3358107,191403,762130,7688,178400,4016988,106770,4027407,107039,14919,134760,
seq_900_75,404550,3714893,197876,758077,7746,237866,4021830,99306,4033456,114464,14946,133104,
seq_900_76,404550,3450475,198473,752253,7710,172980,4026808,98275,4037999,104125,14970,131948,
seq_900_77,404550,3565188,205634,781832,7741,171254,4031414,98268,4044264,114022,14974,133750,
seq_900_78,404550,3352053,201263,884508,7704,198336,4036253,106735,4049101,116717,14867,135084,
seq_900_79,404550,3478185,200052,766019,7674,177440,4040471,97205,4053073,107118,14898,184567,
seq_900_80,404550,3531862,197890,752147,7693,173187,4044678,99974,4057624,110282,14939,134110,
seq_900_81,404550,3850995,206885,827490,7707,180452,4050599,107148,4061687,117620,14879,133112,
seq_900_82,404550,3399105,193423,927077,7731,226589,4055153,96527,4066893,133565,14942,136547,
seq_900_83,404550,3402605,197240,824589,7725,177136,4059599,97597,4072923,116346,14965,135125,
seq_900_84,404550,3408886,199069,756555,7706,196743,4064288,97385,4077363,104918,14937,132352,
